time_us,link_id,queue_class,credit,event_type
27153.971000,Link4,CLASS_A,0.000000,arr
27155.549000,Link2,CLASS_B,-44.160000,arr
27155.549000,Link2,CLASS_A,0.000000,arr
27234.931000,Link4,CLASS_B,-44.160000,tx_end
27234.931000,Link4,CLASS_A,-40.480000,tx_end
27236.509000,Link2,CLASS_B,-44.160000,tx_end
27236.509000,Link2,CLASS_A,-40.480000,tx_end
27236.560000,Link3,CLASS_B,0.000000,tx_end
27236.560000,Link3,CLASS_A,-22.240000,tx_end
27236.560000,Link5,CLASS_B,0.000000,tx_end
27236.560000,Link5,CLASS_A,-22.240000,tx_end
27242.291000,Link4,CLASS_B,-44.160000,arr
27242.291000,Link4,CLASS_A,-40.480000,arr
27243.869000,Link2,CLASS_B,-44.160000,arr
27243.869000,Link2,CLASS_A,-40.480000,arr
27330.611000,Link4,CLASS_B,0.000000,wake
27330.611000,Link4,CLASS_A,-40.480000,wake
27332.189000,Link2,CLASS_B,0.000000,wake
27332.189000,Link2,CLASS_A,-40.480000,wake
27418.931000,Link4,CLASS_B,-44.160000,tx_end
27418.931000,Link4,CLASS_A,-40.480000,tx_end
27420.509000,Link2,CLASS_B,-44.160000,tx_end
27420.509000,Link2,CLASS_A,-40.480000,tx_end
28000.000000,Link5,CLASS_B,0.000000,arr
28000.000000,Link5,CLASS_A,-22.240000,arr
28000.000000,Link3,CLASS_B,0.000000,arr
28000.000000,Link3,CLASS_A,-22.240000,arr
28000.000000,Link3,CLASS_B,0.000000,arr
28000.000000,Link3,CLASS_A,-22.240000,arr
28000.000000,Link5,CLASS_B,0.000000,arr
28000.000000,Link5,CLASS_A,-22.240000,arr
28000.000000,Link5,CLASS_B,0.000000,arr
28000.000000,Link5,CLASS_A,-22.240000,arr
28000.000000,Link3,CLASS_B,0.000000,arr
28000.000000,Link3,CLASS_A,-22.240000,arr
28000.000000,Link3,CLASS_B,0.000000,arr
28000.000000,Link3,CLASS_A,-22.240000,arr
28000.000000,Link5,CLASS_B,0.000000,arr
28000.000000,Link5,CLASS_A,-22.240000,arr
28000.000000,Link3,CLASS_B,0.000000,arr
28000.000000,Link3,CLASS_A,-22.240000,arr
28000.000000,Link5,CLASS_B,0.000000,arr
28000.000000,Link5,CLASS_A,-22.240000,arr
28050.080000,Link5,CLASS_B,-25.040000,tx_end
28050.080000,Link5,CLASS_A,2.800000,tx_end
28050.080000,Link3,CLASS_B,-25.040000,tx_end
28050.080000,Link3,CLASS_A,2.800000,tx_end
28055.811000,Link4,CLASS_B,-44.160000,arr
28055.811000,Link4,CLASS_A,-40.480000,arr
28057.389000,Link2,CLASS_B,-44.160000,arr
28057.389000,Link2,CLASS_A,-40.480000,arr
28131.040000,Link5,CLASS_B,15.440000,tx_end
28131.040000,Link5,CLASS_A,-37.680000,tx_end
28131.040000,Link3,CLASS_B,15.440000,tx_end
28131.040000,Link3,CLASS_A,-37.680000,tx_end
28136.771000,Link4,CLASS_B,-3.680000,arr
28136.771000,Link4,CLASS_A,-40.480000,arr
28138.349000,Link2,CLASS_B,-3.680000,arr
28138.349000,Link2,CLASS_A,-40.480000,arr
28144.131000,Link4,CLASS_B,0.000000,wake
28144.131000,Link4,CLASS_A,-36.800000,wake
28145.709000,Link2,CLASS_B,0.000000,wake
28145.709000,Link2,CLASS_A,-36.800000,wake
28194.211000,Link4,CLASS_B,-25.040000,tx_end
28194.211000,Link4,CLASS_A,-11.760000,tx_end
28195.789000,Link2,CLASS_B,-25.040000,tx_end
28195.789000,Link2,CLASS_A,-11.760000,tx_end
28217.731000,Link4,CLASS_B,-25.040000,wake
28217.731000,Link4,CLASS_A,0.000000,wake
28219.309000,Link2,CLASS_B,-25.040000,wake
28219.309000,Link2,CLASS_A,0.000000,wake
28219.360000,Link5,CLASS_B,-28.720000,tx_end
28219.360000,Link5,CLASS_A,6.480000,tx_end
28219.360000,Link3,CLASS_B,-28.720000,tx_end
28219.360000,Link3,CLASS_A,6.480000,tx_end
28225.091000,Link4,CLASS_B,-25.040000,arr
28225.091000,Link4,CLASS_A,-3.680000,arr
28226.669000,Link2,CLASS_B,-25.040000,arr
28226.669000,Link2,CLASS_A,-3.680000,arr
28285.520000,Link5,CLASS_B,-28.720000,tx_end
28285.520000,Link5,CLASS_A,-26.600000,tx_end
28285.520000,Link3,CLASS_B,-28.720000,tx_end
28285.520000,Link3,CLASS_A,-26.600000,tx_end
28291.251000,Link4,CLASS_B,8.040000,arr
28291.251000,Link4,CLASS_A,-36.760000,arr
28292.829000,Link2,CLASS_B,8.040000,arr
28292.829000,Link2,CLASS_A,-36.760000,arr
28298.691000,Link4,CLASS_B,11.760000,tx_end
28298.691000,Link4,CLASS_A,-40.480000,tx_end
28300.269000,Link2,CLASS_B,11.760000,tx_end
28300.269000,Link2,CLASS_A,-40.480000,tx_end
28352.800000,Link5,CLASS_B,-28.720000,tx_end
28352.800000,Link5,CLASS_A,-26.600000,tx_end
28352.800000,Link3,CLASS_B,-28.720000,tx_end
28352.800000,Link3,CLASS_A,-26.600000,tx_end
28358.531000,Link4,CLASS_B,-18.160000,arr
28358.531000,Link4,CLASS_A,-10.560000,arr
28360.109000,Link2,CLASS_B,-18.160000,arr
28360.109000,Link2,CLASS_A,-10.560000,arr
28387.011000,Link4,CLASS_B,-32.400000,tx_end
28387.011000,Link4,CLASS_A,3.680000,tx_end
28388.589000,Link2,CLASS_B,-32.400000,tx_end
28388.589000,Link2,CLASS_A,3.680000,tx_end
28453.171000,Link4,CLASS_B,-32.400000,tx_end
28453.171000,Link4,CLASS_A,-29.400000,tx_end
28454.749000,Link2,CLASS_B,-32.400000,tx_end
28454.749000,Link2,CLASS_A,-29.400000,tx_end
28520.451000,Link4,CLASS_B,-32.400000,tx_end
28520.451000,Link4,CLASS_A,-29.400000,tx_end
28522.029000,Link2,CLASS_B,-32.400000,tx_end
28522.029000,Link2,CLASS_A,-29.400000,tx_end
29000.000000,Link5,CLASS_B,-28.720000,arr
29000.000000,Link5,CLASS_A,-26.600000,arr
29000.000000,Link3,CLASS_B,-28.720000,arr
29000.000000,Link3,CLASS_A,-26.600000,arr
29000.000000,Link3,CLASS_B,-28.720000,arr
29000.000000,Link3,CLASS_A,-26.600000,arr
29000.000000,Link5,CLASS_B,-28.720000,arr
29000.000000,Link5,CLASS_A,-26.600000,arr
29000.000000,Link3,CLASS_B,-28.720000,arr
29000.000000,Link3,CLASS_A,-26.600000,arr
29000.000000,Link5,CLASS_B,-28.720000,arr
29000.000000,Link5,CLASS_A,-26.600000,arr
29067.280000,Link3,CLASS_B,4.920000,tx_end
29067.280000,Link3,CLASS_A,7.040000,tx_end
29067.280000,Link5,CLASS_B,4.920000,tx_end
29067.280000,Link5,CLASS_A,7.040000,tx_end
29073.011000,Link4,CLASS_B,-32.400000,arr
29073.011000,Link4,CLASS_A,-29.400000,arr
29074.589000,Link2,CLASS_B,-32.400000,arr
29074.589000,Link2,CLASS_A,-29.400000,arr
29140.291000,Link4,CLASS_B,-32.400000,tx_end
29140.291000,Link4,CLASS_A,-29.400000,tx_end
29141.869000,Link2,CLASS_B,-32.400000,tx_end
29141.869000,Link2,CLASS_A,-29.400000,tx_end
29148.240000,Link3,CLASS_B,45.400000,tx_end
29148.240000,Link3,CLASS_A,-33.440000,tx_end
29148.240000,Link5,CLASS_B,45.400000,tx_end
29148.240000,Link5,CLASS_A,-33.440000,tx_end
29153.971000,Link4,CLASS_B,-32.400000,arr
29153.971000,Link4,CLASS_A,-29.400000,arr
29155.549000,Link2,CLASS_B,-32.400000,arr
29155.549000,Link2,CLASS_A,-29.400000,arr
29212.771000,Link4,CLASS_B,-32.400000,wake
29212.771000,Link4,CLASS_A,0.000000,wake
29214.349000,Link2,CLASS_B,-32.400000,wake
29214.349000,Link2,CLASS_A,0.000000,wake
29236.560000,Link3,CLASS_B,0.000000,tx_end
29236.560000,Link3,CLASS_A,-33.440000,tx_end
29236.560000,Link5,CLASS_B,0.000000,tx_end
29236.560000,Link5,CLASS_A,-33.440000,tx_end
29242.291000,Link4,CLASS_B,-32.400000,arr
29242.291000,Link4,CLASS_A,-14.760000,arr
29243.869000,Link2,CLASS_B,-32.400000,arr
29243.869000,Link2,CLASS_A,-14.760000,arr
29293.731000,Link4,CLASS_B,-6.680000,tx_end
29293.731000,Link4,CLASS_A,-40.480000,tx_end
29295.309000,Link2,CLASS_B,-6.680000,tx_end
29295.309000,Link2,CLASS_A,-40.480000,tx_end
29307.091000,Link4,CLASS_B,0.000000,wake
29307.091000,Link4,CLASS_A,-40.480000,wake
29308.669000,Link2,CLASS_B,0.000000,wake
29308.669000,Link2,CLASS_A,-40.480000,wake
29395.411000,Link4,CLASS_B,-44.160000,tx_end
29395.411000,Link4,CLASS_A,-40.480000,tx_end
29396.989000,Link2,CLASS_B,-44.160000,tx_end
29396.989000,Link2,CLASS_A,-40.480000,tx_end
30000.000000,Link5,CLASS_B,0.000000,arr
30000.000000,Link5,CLASS_A,-33.440000,arr
30000.000000,Link3,CLASS_B,0.000000,arr
30000.000000,Link3,CLASS_A,-33.440000,arr
30000.000000,Link3,CLASS_B,0.000000,arr
30000.000000,Link3,CLASS_A,-33.440000,arr
30000.000000,Link5,CLASS_B,0.000000,arr
30000.000000,Link5,CLASS_A,-33.440000,arr
30000.000000,Link5,CLASS_B,0.000000,arr
30000.000000,Link5,CLASS_A,-33.440000,arr
30000.000000,Link3,CLASS_B,0.000000,arr
30000.000000,Link3,CLASS_A,-33.440000,arr
30000.000000,Link3,CLASS_B,0.000000,arr
30000.000000,Link3,CLASS_A,-33.440000,arr
30000.000000,Link5,CLASS_B,0.000000,arr
30000.000000,Link5,CLASS_A,-33.440000,arr
30000.000000,Link3,CLASS_B,0.000000,arr
30000.000000,Link3,CLASS_A,-33.440000,arr
30000.000000,Link5,CLASS_B,0.000000,arr
30000.000000,Link5,CLASS_A,-33.440000,arr
30050.080000,Link5,CLASS_B,-25.040000,tx_end
30050.080000,Link5,CLASS_A,-8.400000,tx_end
30050.080000,Link3,CLASS_B,-25.040000,tx_end
30050.080000,Link3,CLASS_A,-8.400000,tx_end
30055.811000,Link4,CLASS_B,-44.160000,arr
30055.811000,Link4,CLASS_A,-40.480000,arr
30057.389000,Link2,CLASS_B,-44.160000,arr
30057.389000,Link2,CLASS_A,-40.480000,arr
30117.360000,Link5,CLASS_B,8.600000,tx_end
30117.360000,Link5,CLASS_A,25.240000,tx_end
30117.360000,Link3,CLASS_B,8.600000,tx_end
30117.360000,Link3,CLASS_A,25.240000,tx_end
30123.091000,Link4,CLASS_B,-10.520000,arr
30123.091000,Link4,CLASS_A,-40.480000,arr
30124.669000,Link2,CLASS_B,-10.520000,arr
30124.669000,Link2,CLASS_A,-40.480000,arr
30190.371000,Link4,CLASS_B,23.120000,tx_end
30190.371000,Link4,CLASS_A,-40.480000,tx_end
30191.949000,Link2,CLASS_B,23.120000,tx_end
30191.949000,Link2,CLASS_A,-40.480000,tx_end
30198.320000,Link5,CLASS_B,49.080000,tx_end
30198.320000,Link5,CLASS_A,-15.240000,tx_end
30198.320000,Link3,CLASS_B,49.080000,tx_end
30198.320000,Link3,CLASS_A,-15.240000,tx_end
30204.051000,Link4,CLASS_B,0.000000,arr
30204.051000,Link4,CLASS_A,-40.480000,arr
30205.629000,Link2,CLASS_B,0.000000,arr
30205.629000,Link2,CLASS_A,-40.480000,arr
30240.451000,Link4,CLASS_B,-18.200000,tx_end
30240.451000,Link4,CLASS_A,-22.280000,tx_end
30242.029000,Link2,CLASS_B,-18.200000,tx_end
30242.029000,Link2,CLASS_A,-22.280000,tx_end
30285.011000,Link4,CLASS_B,-18.200000,wake
30285.011000,Link4,CLASS_A,0.000000,wake
30286.589000,Link2,CLASS_B,-18.200000,wake
30286.589000,Link2,CLASS_A,0.000000,wake
30286.640000,Link5,CLASS_B,0.000000,tx_end
30286.640000,Link5,CLASS_A,28.920000,tx_end
30286.640000,Link3,CLASS_B,0.000000,tx_end
30286.640000,Link3,CLASS_A,28.920000,tx_end
30292.371000,Link4,CLASS_B,-18.200000,arr
30292.371000,Link4,CLASS_A,-3.680000,arr
30293.949000,Link2,CLASS_B,-18.200000,arr
30293.949000,Link2,CLASS_A,-3.680000,arr
30352.800000,Link5,CLASS_B,0.000000,tx_end
30352.800000,Link5,CLASS_A,-4.160000,tx_end
30352.800000,Link3,CLASS_B,0.000000,tx_end
30352.800000,Link3,CLASS_A,-4.160000,tx_end
30358.531000,Link4,CLASS_B,14.880000,arr
30358.531000,Link4,CLASS_A,-36.760000,arr
30360.109000,Link2,CLASS_B,14.880000,arr
30360.109000,Link2,CLASS_A,-36.760000,arr
30365.971000,Link4,CLASS_B,18.600000,tx_end
30365.971000,Link4,CLASS_A,-40.480000,tx_end
30367.549000,Link2,CLASS_B,18.600000,tx_end
30367.549000,Link2,CLASS_A,-40.480000,tx_end
30454.291000,Link4,CLASS_B,-25.560000,tx_end
30454.291000,Link4,CLASS_A,3.680000,tx_end
30455.869000,Link2,CLASS_B,-25.560000,tx_end
30455.869000,Link2,CLASS_A,3.680000,tx_end
30520.451000,Link4,CLASS_B,-25.560000,tx_end
30520.451000,Link4,CLASS_A,-29.400000,tx_end
30522.029000,Link2,CLASS_B,-25.560000,tx_end
30522.029000,Link2,CLASS_A,-29.400000,tx_end
31000.000000,Link5,CLASS_B,0.000000,arr
31000.000000,Link5,CLASS_A,-4.160000,arr
31000.000000,Link3,CLASS_B,0.000000,arr
31000.000000,Link3,CLASS_A,-4.160000,arr
31000.000000,Link3,CLASS_B,0.000000,arr
31000.000000,Link3,CLASS_A,-4.160000,arr
31000.000000,Link5,CLASS_B,0.000000,arr
31000.000000,Link5,CLASS_A,-4.160000,arr
31000.000000,Link3,CLASS_B,0.000000,arr
31000.000000,Link3,CLASS_A,-4.160000,arr
31000.000000,Link5,CLASS_B,0.000000,arr
31000.000000,Link5,CLASS_A,-4.160000,arr
31088.320000,Link3,CLASS_B,-44.160000,tx_end
31088.320000,Link3,CLASS_A,40.000000,tx_end
31088.320000,Link5,CLASS_B,-44.160000,tx_end
31088.320000,Link5,CLASS_A,40.000000,tx_end
31094.051000,Link4,CLASS_B,-25.560000,arr
31094.051000,Link4,CLASS_A,-29.400000,arr
31095.629000,Link2,CLASS_B,-25.560000,arr
31095.629000,Link2,CLASS_A,-29.400000,arr
31145.171000,Link4,CLASS_B,0.000000,wake
31145.171000,Link4,CLASS_A,-29.400000,wake
31146.749000,Link2,CLASS_B,0.000000,wake
31146.749000,Link2,CLASS_A,-29.400000,wake
31169.280000,Link3,CLASS_B,-44.160000,tx_end
31169.280000,Link3,CLASS_A,-0.480000,tx_end
31169.280000,Link5,CLASS_B,-44.160000,tx_end
31169.280000,Link5,CLASS_A,-0.480000,tx_end
31175.011000,Link4,CLASS_B,-14.920000,arr
31175.011000,Link4,CLASS_A,-29.400000,arr
31176.589000,Link2,CLASS_B,-14.920000,arr
31176.589000,Link2,CLASS_A,-29.400000,arr
31233.491000,Link4,CLASS_B,-44.160000,tx_end
31233.491000,Link4,CLASS_A,-0.160000,tx_end
31233.811000,Link4,CLASS_B,-44.160000,wake
31233.811000,Link4,CLASS_A,0.000000,wake
31235.069000,Link2,CLASS_B,-44.160000,tx_end
31235.069000,Link2,CLASS_A,-0.160000,tx_end
31235.389000,Link2,CLASS_B,-44.160000,wake
31235.389000,Link2,CLASS_A,0.000000,wake
31236.560000,Link3,CLASS_B,-44.160000,tx_end
31236.560000,Link3,CLASS_A,-0.480000,tx_end
31236.560000,Link5,CLASS_B,-44.160000,tx_end
31236.560000,Link5,CLASS_A,-0.480000,tx_end
31242.291000,Link4,CLASS_B,-44.160000,arr
31242.291000,Link4,CLASS_A,-4.240000,arr
31243.869000,Link2,CLASS_B,-44.160000,arr
31243.869000,Link2,CLASS_A,-4.240000,arr
31314.771000,Link4,CLASS_B,-44.160000,tx_end
31314.771000,Link4,CLASS_A,-40.480000,tx_end
31316.349000,Link2,CLASS_B,-44.160000,tx_end
31316.349000,Link2,CLASS_A,-40.480000,tx_end
31382.051000,Link4,CLASS_B,-44.160000,tx_end
31382.051000,Link4,CLASS_A,-40.480000,tx_end
31383.629000,Link2,CLASS_B,-44.160000,tx_end
31383.629000,Link2,CLASS_A,-40.480000,tx_end
32000.000000,Link5,CLASS_B,-44.160000,arr
32000.000000,Link5,CLASS_A,-0.480000,arr
32000.000000,Link3,CLASS_B,-44.160000,arr
32000.000000,Link3,CLASS_A,-0.480000,arr
32000.000000,Link3,CLASS_B,-44.160000,arr
32000.000000,Link3,CLASS_A,-0.480000,arr
32000.000000,Link5,CLASS_B,-44.160000,arr
32000.000000,Link5,CLASS_A,-0.480000,arr
32000.000000,Link5,CLASS_B,-44.160000,arr
32000.000000,Link5,CLASS_A,-0.480000,arr
32000.000000,Link3,CLASS_B,-44.160000,arr
32000.000000,Link3,CLASS_A,-0.480000,arr
32000.000000,Link3,CLASS_B,-44.160000,arr
32000.000000,Link3,CLASS_A,-0.480000,arr
32000.000000,Link5,CLASS_B,-44.160000,arr
32000.000000,Link5,CLASS_A,-0.480000,arr
32000.000000,Link3,CLASS_B,-44.160000,arr
32000.000000,Link3,CLASS_A,-0.480000,arr
32000.000000,Link5,CLASS_B,-44.160000,arr
32000.000000,Link5,CLASS_A,-0.480000,arr
32067.280000,Link3,CLASS_B,-10.520000,tx_end
32067.280000,Link3,CLASS_A,33.160000,tx_end
32067.280000,Link5,CLASS_B,-10.520000,tx_end
32067.280000,Link5,CLASS_A,33.160000,tx_end
32073.011000,Link4,CLASS_B,-44.160000,arr
32073.011000,Link4,CLASS_A,-40.480000,arr
32074.589000,Link2,CLASS_B,-44.160000,arr
32074.589000,Link2,CLASS_A,-40.480000,arr
32140.291000,Link4,CLASS_B,-44.160000,tx_end
32140.291000,Link4,CLASS_A,-40.480000,tx_end
32141.869000,Link2,CLASS_B,-44.160000,tx_end
32141.869000,Link2,CLASS_A,-40.480000,tx_end
32148.240000,Link3,CLASS_B,29.960000,tx_end
32148.240000,Link3,CLASS_A,-7.320000,tx_end
32148.240000,Link5,CLASS_B,29.960000,tx_end
32148.240000,Link5,CLASS_A,-7.320000,tx_end
32153.971000,Link4,CLASS_B,-44.160000,arr
32153.971000,Link4,CLASS_A,-40.480000,arr
32155.549000,Link2,CLASS_B,-44.160000,arr
32155.549000,Link2,CLASS_A,-40.480000,arr
32198.320000,Link3,CLASS_B,4.920000,tx_end
32198.320000,Link3,CLASS_A,17.720000,tx_end
32198.320000,Link5,CLASS_B,4.920000,tx_end
32198.320000,Link5,CLASS_A,17.720000,tx_end
32204.051000,Link4,CLASS_B,-44.160000,arr
32204.051000,Link4,CLASS_A,-15.440000,arr
32205.629000,Link2,CLASS_B,-44.160000,arr
32205.629000,Link2,CLASS_A,-15.440000,arr
32234.931000,Link4,CLASS_B,-28.720000,wake
32234.931000,Link4,CLASS_A,0.000000,wake
32236.509000,Link2,CLASS_B,-28.720000,wake
32236.509000,Link2,CLASS_A,0.000000,wake
32264.480000,Link3,CLASS_B,38.000000,tx_end
32264.480000,Link3,CLASS_A,-15.360000,tx_end
32264.480000,Link5,CLASS_B,38.000000,tx_end
32264.480000,Link5,CLASS_A,-15.360000,tx_end
32270.211000,Link4,CLASS_B,-11.080000,arr
32270.211000,Link4,CLASS_A,-17.640000,arr
32271.789000,Link2,CLASS_B,-11.080000,arr
32271.789000,Link2,CLASS_A,-17.640000,arr
32315.891000,Link4,CLASS_B,11.760000,tx_end
32315.891000,Link4,CLASS_A,-40.480000,tx_end
32317.469000,Link2,CLASS_B,11.760000,tx_end
32317.469000,Link2,CLASS_A,-40.480000,tx_end
32352.800000,Link3,CLASS_B,-6.160000,tx_end
32352.800000,Link3,CLASS_A,-15.360000,tx_end
32352.800000,Link5,CLASS_B,-6.160000,tx_end
32352.800000,Link5,CLASS_A,-15.360000,tx_end
32358.531000,Link4,CLASS_B,-9.560000,arr
32358.531000,Link4,CLASS_A,-19.160000,arr
32360.109000,Link2,CLASS_B,-9.560000,arr
32360.109000,Link2,CLASS_A,-19.160000,arr
32365.971000,Link4,CLASS_B,-13.280000,tx_end
32365.971000,Link4,CLASS_A,-15.440000,tx_end
32367.549000,Link2,CLASS_B,-13.280000,tx_end
32367.549000,Link2,CLASS_A,-15.440000,tx_end
32392.531000,Link4,CLASS_B,0.000000,wake
32392.531000,Link4,CLASS_A,-2.160000,wake
32394.109000,Link2,CLASS_B,0.000000,wake
32394.109000,Link2,CLASS_A,-2.160000,wake
32480.851000,Link4,CLASS_B,-44.160000,tx_end
32480.851000,Link4,CLASS_A,42.000000,tx_end
32482.429000,Link2,CLASS_B,-44.160000,tx_end
32482.429000,Link2,CLASS_A,42.000000,tx_end
32547.011000,Link4,CLASS_B,-44.160000,tx_end
32547.011000,Link4,CLASS_A,0.000000,tx_end
32548.589000,Link2,CLASS_B,-44.160000,tx_end
32548.589000,Link2,CLASS_A,0.000000,tx_end
33000.000000,Link5,CLASS_B,-6.160000,arr
33000.000000,Link5,CLASS_A,-15.360000,arr
33000.000000,Link3,CLASS_B,-6.160000,arr
33000.000000,Link3,CLASS_A,-15.360000,arr
33000.000000,Link3,CLASS_B,-6.160000,arr
33000.000000,Link3,CLASS_A,-15.360000,arr
33000.000000,Link5,CLASS_B,-6.160000,arr
33000.000000,Link5,CLASS_A,-15.360000,arr
33000.000000,Link3,CLASS_B,-6.160000,arr
33000.000000,Link3,CLASS_A,-15.360000,arr
33000.000000,Link5,CLASS_B,-6.160000,arr
33000.000000,Link5,CLASS_A,-15.360000,arr
33067.280000,Link3,CLASS_B,27.480000,tx_end
33067.280000,Link3,CLASS_A,18.280000,tx_end
33067.280000,Link5,CLASS_B,27.480000,tx_end
33067.280000,Link5,CLASS_A,18.280000,tx_end
33073.011000,Link4,CLASS_B,-44.160000,arr
33073.011000,Link4,CLASS_A,0.000000,arr
33074.589000,Link2,CLASS_B,-44.160000,arr
33074.589000,Link2,CLASS_A,0.000000,arr
33140.291000,Link4,CLASS_B,-44.160000,tx_end
33140.291000,Link4,CLASS_A,0.000000,tx_end
33141.869000,Link2,CLASS_B,-44.160000,tx_end
33141.869000,Link2,CLASS_A,0.000000,tx_end
33148.240000,Link3,CLASS_B,67.960000,tx_end
33148.240000,Link3,CLASS_A,-22.200000,tx_end
33148.240000,Link5,CLASS_B,67.960000,tx_end
33148.240000,Link5,CLASS_A,-22.200000,tx_end
33153.971000,Link4,CLASS_B,-44.160000,arr
33153.971000,Link4,CLASS_A,0.000000,arr
33155.549000,Link2,CLASS_B,-44.160000,arr
33155.549000,Link2,CLASS_A,0.000000,arr
33234.931000,Link4,CLASS_B,-44.160000,tx_end
33234.931000,Link4,CLASS_A,-40.480000,tx_end
33236.509000,Link2,CLASS_B,-44.160000,tx_end
33236.509000,Link2,CLASS_A,-40.480000,tx_end
33236.560000,Link3,CLASS_B,0.000000,tx_end
33236.560000,Link3,CLASS_A,-22.200000,tx_end
33236.560000,Link5,CLASS_B,0.000000,tx_end
33236.560000,Link5,CLASS_A,-22.200000,tx_end
33242.291000,Link4,CLASS_B,-44.160000,arr
33242.291000,Link4,CLASS_A,-40.480000,arr
33243.869000,Link2,CLASS_B,-44.160000,arr
33243.869000,Link2,CLASS_A,-40.480000,arr
33330.611000,Link4,CLASS_B,0.000000,wake
33330.611000,Link4,CLASS_A,-40.480000,wake
33332.189000,Link2,CLASS_B,0.000000,wake
33332.189000,Link2,CLASS_A,-40.480000,wake
33418.931000,Link4,CLASS_B,-44.160000,tx_end
33418.931000,Link4,CLASS_A,-40.480000,tx_end
33420.509000,Link2,CLASS_B,-44.160000,tx_end
33420.509000,Link2,CLASS_A,-40.480000,tx_end
34000.000000,Link5,CLASS_B,0.000000,arr
34000.000000,Link5,CLASS_A,-22.200000,arr
34000.000000,Link3,CLASS_B,0.000000,arr
34000.000000,Link3,CLASS_A,-22.200000,arr
34000.000000,Link3,CLASS_B,0.000000,arr
34000.000000,Link3,CLASS_A,-22.200000,arr
34000.000000,Link5,CLASS_B,0.000000,arr
34000.000000,Link5,CLASS_A,-22.200000,arr
34000.000000,Link5,CLASS_B,0.000000,arr
34000.000000,Link5,CLASS_A,-22.200000,arr
34000.000000,Link3,CLASS_B,0.000000,arr
34000.000000,Link3,CLASS_A,-22.200000,arr
34000.000000,Link3,CLASS_B,0.000000,arr
34000.000000,Link3,CLASS_A,-22.200000,arr
34000.000000,Link5,CLASS_B,0.000000,arr
34000.000000,Link5,CLASS_A,-22.200000,arr
34000.000000,Link3,CLASS_B,0.000000,arr
34000.000000,Link3,CLASS_A,-22.200000,arr
34000.000000,Link5,CLASS_B,0.000000,arr
34000.000000,Link5,CLASS_A,-22.200000,arr
34050.080000,Link5,CLASS_B,-25.040000,tx_end
34050.080000,Link5,CLASS_A,2.840000,tx_end
34050.080000,Link3,CLASS_B,-25.040000,tx_end
34050.080000,Link3,CLASS_A,2.840000,tx_end
34055.811000,Link4,CLASS_B,-44.160000,arr
34055.811000,Link4,CLASS_A,-40.480000,arr
34057.389000,Link2,CLASS_B,-44.160000,arr
34057.389000,Link2,CLASS_A,-40.480000,arr
34131.040000,Link5,CLASS_B,15.440000,tx_end
34131.040000,Link5,CLASS_A,-37.640000,tx_end
34131.040000,Link3,CLASS_B,15.440000,tx_end
34131.040000,Link3,CLASS_A,-37.640000,tx_end
34136.771000,Link4,CLASS_B,-3.680000,arr
34136.771000,Link4,CLASS_A,-40.480000,arr
34138.349000,Link2,CLASS_B,-3.680000,arr
34138.349000,Link2,CLASS_A,-40.480000,arr
34144.131000,Link4,CLASS_B,0.000000,wake
34144.131000,Link4,CLASS_A,-36.800000,wake
34145.709000,Link2,CLASS_B,0.000000,wake
34145.709000,Link2,CLASS_A,-36.800000,wake
34194.211000,Link4,CLASS_B,-25.040000,tx_end
34194.211000,Link4,CLASS_A,-11.760000,tx_end
34195.789000,Link2,CLASS_B,-25.040000,tx_end
34195.789000,Link2,CLASS_A,-11.760000,tx_end
34217.731000,Link4,CLASS_B,-25.040000,wake
34217.731000,Link4,CLASS_A,0.000000,wake
34219.309000,Link2,CLASS_B,-25.040000,wake
34219.309000,Link2,CLASS_A,0.000000,wake
34219.360000,Link5,CLASS_B,-28.720000,tx_end
34219.360000,Link5,CLASS_A,6.520000,tx_end
34219.360000,Link3,CLASS_B,-28.720000,tx_end
34219.360000,Link3,CLASS_A,6.520000,tx_end
34225.091000,Link4,CLASS_B,-25.040000,arr
34225.091000,Link4,CLASS_A,-3.680000,arr
34226.669000,Link2,CLASS_B,-25.040000,arr
34226.669000,Link2,CLASS_A,-3.680000,arr
34285.520000,Link5,CLASS_B,-28.720000,tx_end
34285.520000,Link5,CLASS_A,-26.560000,tx_end
34285.520000,Link3,CLASS_B,-28.720000,tx_end
34285.520000,Link3,CLASS_A,-26.560000,tx_end
34291.251000,Link4,CLASS_B,8.040000,arr
34291.251000,Link4,CLASS_A,-36.760000,arr
34292.829000,Link2,CLASS_B,8.040000,arr
34292.829000,Link2,CLASS_A,-36.760000,arr
34298.691000,Link4,CLASS_B,11.760000,tx_end
34298.691000,Link4,CLASS_A,-40.480000,tx_end
34300.269000,Link2,CLASS_B,11.760000,tx_end
34300.269000,Link2,CLASS_A,-40.480000,tx_end
34352.800000,Link5,CLASS_B,-28.720000,tx_end
34352.800000,Link5,CLASS_A,-26.560000,tx_end
34352.800000,Link3,CLASS_B,-28.720000,tx_end
34352.800000,Link3,CLASS_A,-26.560000,tx_end
34358.531000,Link4,CLASS_B,-18.160000,arr
34358.531000,Link4,CLASS_A,-10.560000,arr
34360.109000,Link2,CLASS_B,-18.160000,arr
34360.109000,Link2,CLASS_A,-10.560000,arr
34387.011000,Link4,CLASS_B,-32.400000,tx_end
34387.011000,Link4,CLASS_A,3.680000,tx_end
